ATCA_name,RA_atca,errRA_atca,DEC_atca,errDEC_atca,f20,ef20,f93,B3est,Flags,Flags2,ALMAname,SOURCE_ID,distance_alma,distance_vlbi,distance_grid,CATALOGUE_ID,RA_alma,RA_UNCERTAINTY_alma,DEC_alma,DEC_UNCERTAINTY_alma,FREQUENCY,FLUX,FLUX_UNCERTAINTY,DATE_OBSERVED,VALID,IVS,name,RA_vlbi,DEC_vlbi,Grid_close,OTHER,OTHER2
J031207-554133,48.030045,0.00375,-55.69275,0.00028,294,15,NONE,73.5,g,nnn,,1581,0.900051531,0.918235807,57509.34021,3,48.03005,,-55.693,,4850000000,0.501,,2006-12-19 00:00:00,1,0310-558,J0312-5541,48.03005483,-55.69300501,J0253-5441,2.838394627,
J031422-654824,48.592785,0.00375,-65.80683,0.00028,399,19,135,99.75,g,nnn,,1599,1.089732227,1.091603132,66368.75147,3,48.59352,,-65.80686,,4850000000,0.179,,2006-12-19 00:00:00,1,0313-659,J0314-6548,48.59352131,-65.80685984,J0253-5441,11.3977142,
J031527-165629,48.865665,0.00375,-16.94156,0.00028,353,23,NONE,88.25,g,nnn,,1602,1.158704905,1.168908306,82208.06195,3,48.86533,,-16.94159,,4850000000,0.294,,2006-12-19 00:00:00,1,0313-171,J0315-1656,48.86532676,-16.94158711,J0241-0815,12.06863597,
J031556-103138,48.98709,0.00375,-10.52747,0.00028,129,7,NONE,32.25,g,nnn,,12232,0.690141356,0.639313095,68674.15767,3,48.986958,,-10.5276111,,4850000000,0.23,,2006-12-19 00:00:00,1,0313-107,J0315-1031,48.98697023,-10.52760294,J0241-0815,8.894419343,
J031814-002949,49.56021,0.00375,-0.497,0.00028,75,4,NONE,18.75,g,nnn,,1614,0.439425941,0.435593273,58591.25101,3,49.56011,,-0.49693,,4850000000,0.168,,2006-12-19 00:00:00,1,0315-006,J0318-0029,49.56011472,-0.496925417,J0339-0146,5.46933546,
J031857-565037,49.74087,0.00375,-56.84383,0.00028,109,6,65,27.25,g,nnn,,1618,0.32637943,0.321538727,60794.10038,3,49.74085,,-56.84374,,4850000000,0.257,,2006-12-19 00:00:00,1,0317-570,J0318-5650,49.74084789,-56.84374151,J0253-5441,4.173981537,
J031905-161347,49.77309,0.00375,-16.22989,0.00028,278,18,NONE,69.5,g,nnn,,1619,0.578463092,0.590880253,78165.61364,3,49.77303,,-16.22974,,4850000000,0.173,,2006-12-19 00:00:00,1,0316-164,J0319-1613,49.77303324,-16.22973518,J0241-0815,12.2338301,
J032019-170239,50.07966,0.00375,-17.04419,0.00028,298,18,NONE,74.5,g,nnn,J0320-1702,13026,0.166201114,0.166087394,79377.84701,21,50.0796142,0.0000001,-17.0442046,0.0000002,20000000000,0.298,0.018,2006-01-01 00:00:00,1,0318-172,J0320-1702,50.07961419,-17.04420448,J0241-0815,12.9858835,
J032159-052612,50.49954,0.00375,-5.43683,0.00028,119,6,NONE,29.75,g,nnn,,1642,0.320832823,0.32792431,56969.54879,3,50.49946,,-5.43679,,4850000000,0.213,,2006-12-19 00:00:00,1,0319-056,J0321-0526,50.4994599,-5.436785972,J0339-0146,5.700310825,
J032215-131257,50.563245,0.00375,-13.21608,0.00028,75,4,NONE,18.75,g,nnn,,1645,0.520099284,0.511398755,69154.21779,3,50.56311,,-13.21614,,4850000000,0.104,,2006-12-19 00:00:00,1,0319-133,J0322-1312,50.56311286,-13.21614026,J0241-0815,11.26049388,
J032308-602632,50.785455,0.00375,-60.44233,0.00028,178,8,100,44.5,g,nnn,,1653,0.743267622,0.749633487,73348.75553,3,50.78525,,-60.44215,,4850000000,0.325,,2006-12-19 00:00:00,1,0322-606,J0323-6026,50.78524771,-60.44214861,J0253-5441,6.977214381,
J032405-552053,51.02304,0.00375,-55.34831,0.00028,99,5,NONE,24.75,g,nnn,,1659,0.271068602,0.276092814,55081.69385,3,51.02312,,-55.34837,,4850000000,0.242,,2006-12-19 00:00:00,1,0322-555,J0324-5520,51.02311853,-55.34837235,J0253-5441,4.431852098,
J032417-225418,51.073035,0.00375,-22.905,0.00028,82,6,NONE,20.5,g,nnn,,1661,0.35556744,0.351250406,62506.32375,3,51.07314,,-22.90498,,4850000000,0.313,,2006-12-19 00:00:00,1,0322-230,J0324-2254,51.07313852,-22.90497934,J0334-4008,17.36286771,
J032513-241548,51.305535,0.00375,-24.26342,0.00028,159,10,NONE,39.75,g,nnn,J0325-2415,1668,0.264149564,0.34101562,57561.30048,3,51.305583,,-24.2633611,,4850000000,0.257,,2006-12-19 00:00:00,0,0323-244,J0325-2415,51.30560263,-24.26334809,J0334-4008,15.98925013,
J032522-562905,51.344415,0.00375,-56.48472,0.00028,71,4,NONE,17.75,g,nnn,,1671,0.109360906,0.108624169,59069.79844,3,51.34447,,-56.48472,,4850000000,0.07,,2006-12-19 00:00:00,1,0324-566,J0325-5629,51.34446914,-56.48471588,J0253-5441,4.843334307,
J032743-180342,51.930705,0.00375,-18.06172,0.00028,223,15,NONE,55.75,g,nnn,,12238,0.457964184,0.427051399,77661.32683,3,51.9305835,,-18.0616667,,4850000000,0.085,,2006-12-19 00:00:00,1,0325-182,J0327-1803,51.93058983,-18.06167436,J0241-0815,14.98973765,
J032759-220206,51.99987,0.00375,-22.03506,0.00028,528,35,NONE,132,g,nnn,,12239,0.685905488,0.64793624,65352.61855,3,51.999666,,-22.0350833,,4850000000,0.652,,2006-12-19 00:00:00,1,0325-222,J0327-2202,51.99968344,-22.03510986,J0241-0815,17.81237063,
J032954-235708,52.475415,0.00375,-23.95239,0.00028,1458,95,643,364.5,g,nnn,,1717,0.370542326,0.370542326,58368.79896,5,52.4753148,3.88889E-008,-23.95243699,6.38889E-008,91460000000,0.57,0.03,2013-12-31 00:00:00,1,0327-241,J0329-2357,52.4753148,-23.95243699,J0334-4008,16.21355527,
J033150-105155,52.961625,0.00375,-10.86544,0.00028,131,7,NONE,32.75,g,nnn,,1735,0.482689884,0.498925333,57335.15824,3,52.96149,,-10.86542,,4850000000,0.276,,2006-12-19 00:00:00,1,0329-110,J0331-1051,52.96148576,-10.86541746,J0339-0146,9.286027096,
J033223-111950,53.09709,0.00375,-11.33058,0.00028,62,3,NONE,15.5,g,nnn,,1735,1741.744577,0.721572796,57950.95432,3,52.96149,,-10.86542,,4850000000,0.276,,2006-12-19 00:00:00,1,0330-114,J0332-1119,53.09694991,-11.33072598,J0339-0146,9.716185518,
J033634-130205,54.14541,0.00375,-13.03478,0.00028,454,23,NONE,113.5,g,nnn,,1770,2.070775374,2.081384554,59184.6528,3,54.14598,,-13.03463,,4850000000,0.534,,2006-12-19 00:00:00,1,0334-131,J0336-1302,54.14598253,-13.03462781,J0339-0146,11.28156156,
J033755-120405,54.480495,0.00375,-12.06808,0.00028,164,8,NONE,41,g,nnn,,12249,2.010051827,2.021278943,55931.56241,3,54.481041,,-12.0679167,,4850000000,0.293,,2006-12-19 00:00:00,1,0335-122,J0337-1204,54.48104792,-12.06792872,J0339-0146,10.29904344,
J033913-173600,54.80721,0.00375,-17.60025,0.00028,97,6,NONE,24.25,g,nnn,,1787,0.309990526,0.412753988,70301.73653,3,54.8071245,,-17.6002222,,4850000000,0.132,,2006-12-19 00:00:00,0,0336-177,J0339-1736,54.80709497,-17.60021647,J0339-0146,15.82379449,
J034028-670316,55.11741,0.00375,-67.05467,0.00028,232,11,67,58,g,nnn,,1797,0.487984274,0.480787709,56950.50439,3,55.11767,,-67.05458,,4850000000,0.268,,2006-12-19 00:00:00,1,0340-672,J0340-6703,55.11767207,-67.05458399,J0253-5441,13.56232187,
J034035-211930,55.148535,0.00375,-21.32522,0.00028,1040,68,104,260,g,nnn,,1799,0.682100493,0.682100493,67910.10505,5,55.1483661,3.05556E-008,-21.32532556,3.05556E-008,343250000000,0.23,0.03,2013-11-12 00:00:00,1,0338-214,J0340-2119,55.1483661,-21.32532556,J0457-2324,17.78592929,
J034121-595408,55.34016,0.00375,-59.90228,0.00028,172,8,3,43,g,nnn,,1804,0.70742553,0.722063584,71255.98872,3,55.34006,,-59.90247,,4850000000,0.228,,2006-12-19 00:00:00,1,0340-600,J0341-5954,55.34006145,-59.90247439,J0253-5441,8.27955843,
J034839-161017,57.163665,0.00375,-16.17144,0.00028,940,62,NONE,235,g,nnn,J0348-1610|J034839-161010,1848,0.582426134,0.582426134,61577.95484,5,57.16362808,4.44444E-008,-16.17159785,8.88889E-008,343250000000,0.33,0.04,2013-11-12 00:00:00,1,0346-163,J0348-1610,57.16362808,-16.17159785,J0339-0146,14.56967116,
J034957-210247,57.49092,0.00375,-21.04644,0.00028,864,56,NONE,216,g,nnn,J0349-2102|J034957-210247,1858,0.563422611,0.563414227,69790.50966,5,57.49094446,3.05556E-008,-21.04659483,3.05556E-008,91460000000,0.25,0.01,2014-01-13 00:00:00,1,0347-211,J0349-2102,57.49094446,-21.04659483,J0457-2324,15.69563922,
J035211-251450,58.04583,0.00375,-25.24728,0.00028,516,34,NONE,129,g,nnn,J0352-2514|J035210-251455,1874,0.723860294,0.723860294,55291.7815,5,58.04605155,6.11111E-008,-25.24729664,1.19444E-007,91460000000,0.26,0.01,2014-01-13 00:00:00,1,0350-253,J0352-2514,58.04605155,-25.24729664,J0453-2807,13.92925068,
J035425-161622,58.604295,0.00375,-16.27278,0.00028,142,9,NONE,35.5,g,nnn,,1893,0.435105031,0.445054702,59524.18635,3,58.60428,,-16.2729,,4850000000,0.199,,2006-12-19 00:00:00,1,0352-164,J0354-1616,58.60428472,-16.27290323,J0339-0146,14.95319376,
J035547-664533,58.949415,0.00375,-66.75936,0.00028,324,16,134,81,g,nnn,,1904,0.172860133,0.185920146,54322.21214,3,58.94951,,-66.75939,,4850000000,0.582,,2006-12-19 00:00:00,1,0355-669,J0355-6645,58.94951428,-66.75939364,J0253-5441,14.17633614,
J040019-225624,60.080205,0.00375,-22.94017,0.00028,231,15,NONE,57.75,g,nnn,,1936,0.475284003,0.467932516,65024.71593,3,60.08023,,-22.94004,,4850000000,0.09,,2006-12-19 00:00:00,1,0358-230,J0400-2256,60.08023225,-22.94004246,J0453-2807,13.0058244,
J040106-160640,60.27813,0.00375,-16.11111,0.00028,403,26,NONE,100.75,g,nnn,,1942,1.923754942,1.921401291,56680.64078,3,60.27765,,-16.11084,,4850000000,0.28,,2006-12-19 00:00:00,1,0358-162,J0401-1606,60.27765315,-16.11083618,J0457-2324,15.03783476,
J040200-261540,60.50367,0.00375,-26.26117,0.00028,95,6,NONE,23.75,g,nnn,,1950,1.580564069,1.515402151,54123.42614,3,60.50325,,-26.2609444,,4850000000,0.137,,2006-12-19 00:00:00,0,0359-263,J0402-2615,60.50327105,-26.2609482,J0453-2807,11.53767383,
J040341-244409,60.923955,0.00375,-24.73592,0.00028,298,19,NONE,74.5,g,nnn,,1960,0.882520441,0.872329811,59745.19799,3,60.9239,,-24.73568,,4850000000,0.201,,2006-12-19 00:00:00,1,0401-248,J0403-2444,60.92390019,-24.73568286,J0453-2807,11.59220033,
J040612-174958,61.55046,0.00375,-17.83294,0.00028,173,19,NONE,43.25,g,nnn,,12259,1.940537611,2.024823202,61251.82819,3,61.551,,-17.8327778,,4850000000,0.444,,2006-12-19 00:00:00,1,0403-179,J0406-1749,61.5510189,-17.83275758,J0457-2324,13.13336715,
J040639-235505,61.66416,0.00375,-23.91808,0.00028,143,9,NONE,35.75,g,nnn,,13035,1.527188335,1.527129568,63353.0655,21,61.6639168,0.0000001,-23.9177187,0.0000001,20000000000,0.143,0.009,2006-01-01 00:00:00,1,0404-240,J0406-2355,61.66391686,-23.91771869,J0453-2807,11.27376048,
J040820-654508,62.08563,0.00375,-65.75228,0.00028,396,19,20,99,g,nnn,J0408-6545,13037,1.378621996,1.3786357,54448.35391,21,62.0849093,0.0000007,-65.752523,0.0000008,20000000000,0.396,0.019,2006-01-01 00:00:00,1,0407-658,J0408-6545,62.08490923,-65.75252297,J0253-5441,14.32740783,
J040906-175710,62.27829,0.00375,-17.95281,0.00028,219,14,31,54.75,g,nnn,,1991,1.624897805,1.62789209,61091.02379,2,62.27781667,2.77778E-007,-17.95284111,2.77778E-007,333102731.1,6,0,2000-01-01 00:00:00,1,0406-180,J0409-1757,62.2778158,-17.95284118,J0457-2324,12.464166,
J040937-165535,62.40588,0.00375,-16.92658,0.00028,194,13,NONE,48.5,g,nnn,,1998,1.11146125,1.114279529,57388.36151,3,62.40556,,-16.92654,,4850000000,0.38,,2006-12-19 00:00:00,1,0407-170,J0409-1655,62.40555953,-16.92653752,J0457-2324,12.87377111,
J041604-205629,64.01784,0.00375,-20.94139,0.00028,907,101,195,226.75,g,nnn,,2057,1.845994306,1.845996865,70838.07261,5,64.01816559,3.88889E-008,-20.94097712,6.66667E-008,91460000000,0.27,0.01,2014-01-13 00:00:00,1,0413-210,J0416-2056,64.01816559,-20.94097712,J0457-2324,9.801621704,
J041636-185108,64.15254,0.00375,-18.85244,0.00028,584,38,281,146,g,nnn,,2066,1.02579033,1.025785725,63308.43024,5,64.15226856,3.05556E-008,-18.8523167,2.77778E-008,91460000000,0.43,0.01,2014-01-13 00:00:00,1,0414-189,J0416-1851,64.15226856,-18.8523167,J0457-2324,10.47147197,
J041900-213235,64.75188,0.00375,-21.54328,0.00028,71,5,NONE,17.75,g,nnn,,2076,0.49040782,0.475879921,72818.44663,3,64.75174,,-21.54324,,4850000000,0.196,,2006-12-19 00:00:00,1,0416-216,J0419-2132,64.75174353,-21.54324313,J0457-2324,8.983658702,
J042056-622338,65.23404,0.00375,-62.39394,0.00028,165,8,19,41.25,g,nnn,,1927,9376.87077,1.119413881,62085.9969,3,59.754666,,-61.9073333,,4850000000,0.119,,2006-12-19 00:00:00,1,0420-625,J0420-6223,65.23350622,-62.39412843,J0253-5441,13.65555507,
J043007-225444,67.530585,0.00375,-22.91247,0.00028,166,11,NONE,41.5,g,nnn,,2184,0.857745044,0.866543895,63778.15982,3,67.53033,,-22.91243,,4850000000,0.18,,2006-12-19 00:00:00,1,0427-230,J0430-2254,67.53032802,-22.91242631,J0457-2324,6.209658182,
J043022-613201,67.591665,0.00375,-61.53361,0.00028,148,7,133,37,g,nnn,J0430-6132,13041,0.333522935,0.333607898,62307.69866,21,67.5917094,0.0000001,-61.5335198,0.0000002,20000000000,0.148,0.007,2006-01-01 00:00:00,1,0429-616,J0430-6132,67.59170917,-61.53351975,J0253-5441,14.38574338,
J043128-640631,67.86717,0.00375,-64.10872,0.00028,143,7,8,35.75,g,nnn,,2196,0.115780773,0.118801123,54616.39653,3,67.8671,,-64.10871,,4850000000,0.218,,2006-12-19 00:00:00,1,0431-642,J0431-6406,67.86709609,-64.10871311,J0635-7516,15.17122126,
J043229-161405,68.12154,0.00375,-16.23486,0.00028,262,17,NONE,65.5,g,nnn,,2203,1.257272904,1.269424146,54232.61291,3,68.12118,,-16.23491,,4850000000,0.35,,2006-12-19 00:00:00,1,0430-163,J0432-1614,68.1211762,-16.23490829,J0457-2324,9.212171225,
J043334-603014,68.391915,0.00375,-60.50394,0.00028,230,9,382,57.5,g,nnn,,2211,0.564503049,0.549295325,58400.52846,3,68.39212,,-60.50382,,4850000000,0.636,,2006-12-19 00:00:00,1,0432-606,J0433-6030,68.39211849,-60.50382492,J0253-5441,14.49525653,
J043408-201517,68.533335,0.00375,-20.25472,0.00028,70,5,NONE,17.5,g,nnn,,2216,1.207590435,1.222626422,68751.98519,3,68.53298,,-20.25476,,4850000000,0.114,,2006-12-19 00:00:00,1,0431-203,J0434-2015,68.53297555,-20.25476028,J0457-2324,6.185486016,
J043420-251433,68.586285,0.00375,-25.24269,0.00028,99,6,NONE,24.75,g,nnn,,2219,0.722854687,0.725672081,55053.46207,3,68.58607,,-25.24264,,4850000000,0.135,,2006-12-19 00:00:00,1,0432-253,J0434-2514,68.58606862,-25.24264177,J0453-2807,5.111941754,
J043429-234205,68.620995,0.00375,-23.7015,0.00028,74,5,NONE,18.5,g,nnn,,2220,0.874266148,0.880677345,59343.1005,3,68.62073,,-23.70149,,4850000000,0.204,,2006-12-19 00:00:00,1,0432-238,J0434-2342,68.620728,-23.70149147,J0457-2324,5.179622223,
J043701-184448,69.25629,0.00375,-18.74686,0.00028,523,34,44,130.75,g,nnn,,2237,0.3902727,0.390430007,63821.70362,3,69.2561781,0.0000001,-18.7468371,0.0000002,4850000000,1.089,,2006-12-19 00:00:00,1,0434-188,J0437-1844,69.25617807,-18.74683704,J0457-2324,6.602535473,
J043850-201226,69.710625,0.00375,-20.20725,0.00028,119,8,NONE,29.75,g,nnn,J0438-2012,2259,0.897855191,0.899731346,68031.9776,3,69.7103745,,-20.2073333,,4850000000,0.286,,2006-12-19 00:00:00,0,0436-203,J0438-2012,69.71037349,-20.20733216,J0457-2324,5.30500957,
J044737-220336,71.90538,0.00375,-22.06022,0.00028,87,6,31,21.75,g,nnn,,2322,0.144948137,0.138447867,58725.42154,2,71.9053375,2.77778E-007,-22.06022833,2.77778E-007,333102731.1,5,0,1997-01-01 00:00:00,1,0445-221,J0447-2203,71.9053395,-22.06022835,J0457-2324,2.561740108,
J044817-210944,72.07233,0.00375,-21.16233,0.00028,268,17,NONE,67,g,nnn,J0448-2109,13047,0.544337046,0.544371754,61410.87595,21,72.072424,0.0000001,-21.1624532,0.0000001,20000000000,0.268,0.017,2006-01-01 00:00:00,1,0446-212,J0448-2109,72.07242403,-21.16245319,J0457-2324,3.02998707,
J044924-610627,72.351795,0.00375,-61.10761,0.00028,155,7,134,38.75,g,nnn,,2346,0.733041998,0.739623632,57451.03862,3,72.35151,,-61.10746,,4850000000,0.291,,2006-12-19 00:00:00,1,0448-611,J0449-6106,72.35151303,-61.10745622,J0455-4615,14.87076812,
J045035-183700,72.649875,0.00375,-18.61681,0.00028,128,8,NONE,32,g,nnn,,2357,0.876640146,0.864967145,66704.52206,3,72.64962,,-18.61678,,4850000000,0.427,,2006-12-19 00:00:00,1,0448-187,J0450-1837,72.64962345,-18.61678,J0457-2324,5.028281845,
J045608-215909,74.037285,0.00375,-21.98583,0.00028,256,17,NONE,64,g,nnn,,2400,0.528835308,0.535492276,56156.75749,3,74.03718,,-21.98594,,4850000000,0.757,,2006-12-19 00:00:00,1,0454-220,J0456-2159,74.0371822,-21.98594419,J0457-2324,1.443747406,
J045754-181916,74.4765,0.00375,-18.32114,0.00028,107,7,NONE,26.75,g,nnn,,2412,0.47980426,0.496086542,68251.61068,3,74.47636,,-18.32113,,4850000000,0.194,,2006-12-19 00:00:00,1,0455-183,J0457-1819,74.47635514,-18.32113116,J0457-2324,5.09720277,
J050142-170608,75.427995,0.00375,-17.10247,0.00028,120,7,NONE,30,g,nnn,J0501-1706,13052,1.124104671,1.124230724,66163.37907,21,75.4276807,0.0000001,-17.1023848,0.0000001,20000000000,0.12,0.007,2006-01-01 00:00:00,1,0459-171,J0501-1706,75.42768066,-17.10238481,J0457-2324,6.405729651,
J050159-135504,75.49983,0.00375,-13.91789,0.00028,59,3,NONE,14.75,g,nnn,,2437,0.480178208,0.468235248,56906.44168,3,75.49977,,-13.91801,,4850000000,0.141,,2006-12-19 00:00:00,1,0459-139,J0501-1355,75.49977088,-13.91800672,J0457-2324,9.56832938,
J050210-205717,75.54354,0.00375,-20.95475,0.00028,141,9,NONE,35.25,g,nnn,,2438,0.716422299,0.717581751,58149.67788,3,75.54337,,-20.95463,,4850000000,0.075,,2006-12-19 00:00:00,1,0500-210,J0502-2057,75.5433729,-20.95462598,J0457-2324,2.730428562,
J050401-604953,76.00704,0.00375,-60.83139,0.00028,215,10,NONE,53.75,g,nnn,,2458,0.47615776,0.472193113,54826.83282,3,76.00709,,-60.83126,,4850000000,0.374,,2006-12-19 00:00:00,1,0503-608,J0504-6049,76.00708804,-60.83126094,J0455-4615,14.61392388,
J050428-151227,76.12029,0.00375,-15.20775,0.00028,162,11,NONE,40.5,g,nnn,,12291,1.490565204,1.485324124,61903.2983,3,76.1200005,,-15.2074444,,4850000000,0.241,,2006-12-19 00:00:00,1,0502-152,J0504-1512,76.11998798,-15.20745796,J0457-2324,8.391315311,
J050557-161558,76.48842,0.00375,-16.26625,0.00028,86,6,NONE,21.5,g,nnn,,2471,1.000233573,0.995912726,65720.48001,3,76.48817,,-16.26611,,4850000000,0.172,,2006-12-19 00:00:00,1,0503-163,J0505-1615,76.48816926,-16.26611364,J0457-2324,7.447806736,
J050644-610941,76.68342,0.00375,-61.1615,0.00028,1655,81,NONE,413.75,g,nnn,J0506-6109,2476,0.467821466,0.467831562,55802.83073,5,76.68328642,6.38889E-008,-61.16138715,3.05556E-008,113550000000,0.352,0.015,2014-03-09 00:00:00,1,0506-612,J0506-6109,76.68328642,-61.16138715,J0455-4615,14.9788212,
J050754-610442,76.977795,0.00375,-61.07858,0.00028,458,22,295,114.5,g,nnn,,2483,0.216202191,0.227112777,55434.29671,3,76.9778,,-61.07864,,4850000000,0.422,,2006-12-19 00:00:00,1,0507-611,J0507-6104,76.97779482,-61.07864309,J0455-4615,14.91572643,
J050819-193556,77.07942,0.00375,-19.59889,0.00028,77,5,NONE,19.25,g,nnn,,2485,0.866756455,0.874455225,61785.68765,3,77.07917,,-19.59894,,4850000000,0.156,,2006-12-19 00:00:00,1,0506-196,J0508-1935,77.07916713,-19.59893746,J0457-2324,4.628120633,
J051321-212821,78.338205,0.00375,-21.47261,0.00028,77,5,NONE,19.25,g,nnn,,2452,7999.419042,1.035738903,54472.16263,3,75.95037,,-21.47537,,4850000000,0.267,,2006-12-19 00:00:00,1,0511-215,J0513-2128,78.33790883,-21.47252746,J0457-2324,4.237083402,
J051342-201612,78.428835,0.00375,-20.27,0.00028,162,11,NONE,40.5,g,nnn,,2522,0.99779386,1.008580931,58731.82179,3,78.42858,,-20.26986,,4850000000,0.189,,2006-12-19 00:00:00,1,0511-203,J0513-2016,78.42857684,-20.26985914,J0457-2324,4.983100362,
J051417-202920,78.572505,0.00375,-20.48903,0.00028,366,24,NONE,91.5,g,nnn,,2526,0.758752324,0.754106475,57893.68447,3,78.57228,,-20.48903,,4850000000,0.431,,2006-12-19 00:00:00,1,0512-205,J0514-2029,78.57228138,-20.48903138,J0457-2324,4.952427709,
J051521-133815,78.83967,0.00375,-13.6375,0.00028,116,5,NONE,29,g,nnn,J0515-1338,13055,0.480355239,0.479173794,64118.2248,21,78.8395331,0.000001,-13.6375102,0.0000007,20000000000,0.116,0.005,2006-01-01 00:00:00,1,0513-136,J0515-1338,78.83953345,-13.6375103,J0457-2324,10.69373042,
J051615-160308,79.06641,0.00375,-16.05242,0.00028,258,17,274,64.5,g,nnn,,2540,1.085397759,1.085393407,70812.60771,5,79.06637217,6.94444E-008,-16.0521207,1.27778E-007,106250000000,0.21,0.02,2012-07-21 00:00:00,1,0514-161,J0516-1603,79.06637217,-16.0521207,J0457-2324,8.637093162,
J051724-175624,79.35021,0.00375,-17.94014,0.00028,110,7,NONE,27.5,g,nnn,,2551,0.361626589,0.359386096,66812.71266,3,79.3502,,-17.94004,,4850000000,0.207,,2006-12-19 00:00:00,1,0515-179,J0517-1756,79.35019595,-17.94004107,J0457-2324,7.252059569,
J052123-173730,80.34834,0.00375,-17.62506,0.00028,259,17,NONE,64.75,g,nnn,,2581,0.618638705,0.63208336,67812.17093,3,80.34816,,-17.62505,,4850000000,0.47,,2006-12-19 00:00:00,1,0519-176,J0521-1737,80.348156,-17.62505121,J0457-2324,8.121123134,
J052223-072513,80.59671,0.00375,-7.42047,0.00028,91,4,NONE,22.75,g,nnn,,2593,0.304207302,0.295400154,57366.19781,3,80.59665,,-7.42041,,4850000000,0.08,,2006-12-19 00:00:00,1,0519-074,J0522-0725,80.596653,-7.420410519,J0501-0159,7.571589001,
J052234-610757,80.64333,0.00375,-61.1325,0.00028,573,28,152,143.25,g,nnn,J0522-6107|J052234-610802,2595,0.232518289,0.232518289,55291.95249,5,80.64343956,6.94444E-008,-61.13253706,3.61111E-008,254970000000,0.09,0.03,2012-08-21 00:00:00,1,0522-611,J0522-6107,80.64343956,-61.13253706,J0515-4556,15.21963127,
J052244-162752,80.686245,0.00375,-16.46458,0.00028,113,7,NONE,28.25,g,nnn,,2596,0.642732142,0.636083621,71978.58027,3,80.68606,,-16.46456,,4850000000,0.29,,2006-12-19 00:00:00,1,0520-165,J0522-1627,80.68606233,-16.46455698,J0457-2324,9.202760914,
J052528-201048,81.36666,0.00375,-20.18006,0.00028,93,6,NONE,23.25,g,nnn,,12310,0.59390223,0.586531534,58635.68196,3,81.366834,,-20.1800833,,4850000000,0.219,,2006-12-19 00:00:00,1,0523-202,J0525-2010,81.36682667,-20.1801055,J0457-2324,7.344228774,
J052724-100257,81.850245,0.00375,-10.04928,0.00028,62,3,NONE,15.5,g,nnn,,2633,0.145078427,0.139399877,65382.93041,3,81.85025,,-10.04924,,4850000000,0.134,,2006-12-19 00:00:00,1,0525-100,J0527-1002,81.85025297,-10.04924208,J0607-0834,10.12117338,
J052953-051942,82.472955,0.00375,-5.32842,0.00028,334,17,NONE,83.5,g,nnn,,2648,0.780714823,0.783878705,61547.18763,3,82.47306,,-5.32823,,4850000000,0.214,,2006-12-19 00:00:00,1,0527-053,J0529-0519,82.47305629,-5.328227019,J0501-0159,7.895684158,
J053207-030708,83.03109,0.00375,-3.119,0.00028,305,15,NONE,76.25,g,nnn,,12311,1.650188934,1.613541445,62254.45861,3,83.031333,,-3.1186111,,4850000000,0.272,,2006-12-19 00:00:00,1,0529-031,J0532-0307,83.03133043,-3.118621511,J0501-0159,7.802417339,
J053435-610606,83.648955,0.00375,-61.10192,0.00028,437,20,NONE,109.25,g,nnn,J0534-6106|J053435-610608,2687,0.233390172,0.233390172,54556.13149,21,83.64905207,,-61.10196475,,8000000000,0.34,,2009-10-25 00:00:00,1,0534-611,J0534-6106,83.64905208,-61.10196474,J0635-7516,15.15448097,
J053533-120222,83.88867,0.00375,-12.03961,0.00028,212,10,NONE,53,g,nnn,J0535-1202,13062,0.321171263,0.321141847,75136.34427,21,83.8887497,0.0000001,-12.0395666,0.0000001,20000000000,0.212,0.01,2006-01-01 00:00:00,1,0533-120,J0535-1202,83.88874962,-12.03956649,J0607-0834,8.695223075,
J053915-035657,84.8145,0.00375,-3.94925,0.00028,45,3,NONE,11.25,g,nnn,,2718,1.165914192,1.181284771,68957.18251,3,84.81455,,-3.94893,,4850000000,0.071,,2006-12-19 00:00:00,1,0536-039,J0539-0356,84.81455386,-3.948926294,J0607-0834,8.509884046,
